transaction_id,customer_id,timestamp,amount,currency,device_id,is_fraud,tx_date,tx_hour,tx_dayofweek,tx_is_weekend,amount_log,cust_day_txn_count,cust_day_total_amount,cust_total_txn_count,cust_avg_amount,country__CN,country__DE,country__GB,country__IN,country__MX,country__US,merchant_category__CLOTHING,merchant_category__CRYPTO_EXCHANGE,merchant_category__ELECTRONICS,merchant_category__GAMBLING,merchant_category__GROCERIES,merchant_category__ONLINE_SUBSCRIPTION,merchant_category__RESTAURANT,merchant_category__TRAVEL,merchant_category__UTILITY_BILL,channel__MOBILE,channel__ONLINE,channel__POS,model_anomaly_score,model_anomaly_flag,country_label,merchant_category_label,channel_label,rule_R1_flag,rule_R2_flag,rule_R3_flag,rule_R4_flag
T0007426,C00325,2025-09-23 18:36:45.227951,5.52,USD,D0113,0,2025-09-23,18,1,0,1.874874375938561,1,5.52,24,30.7125,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.0616019998929142,0,CN,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0001804,C00325,2025-09-25 12:32:14.227951,31.85,USD,D0296,0,2025-09-25,12,3,0,3.49195174493062,1,31.85,24,30.7125,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,-0.104376963818255,0,US,GAMBLING,ONLINE,0,0,0,0
T0005848,C00325,2025-10-04 04:29:33.227951,25.62,USD,D0258,0,2025-10-04,4,5,1,3.2816628129669656,2,64.12,24,30.7125,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,-0.0854581942884045,0,US,CLOTHING,ONLINE,0,0,0,0
T0001471,C00325,2025-10-04 19:23:46.227951,38.5,USD,D0206,0,2025-10-04,19,5,1,3.676300671907076,2,64.12,24,30.7125,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.0381378492747617,0,MX,RESTAURANT,POS,0,0,0,0
T0004408,C00325,2025-10-05 04:32:24.227951,90.06,USD,D0048,0,2025-10-05,4,6,1,4.511518629906636,1,90.06,24,30.7125,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.027818711677064,0,MX,GROCERIES,POS,0,0,0,0
T0002621,C00325,2025-10-17 18:21:45.227951,7.71,USD,D0238,0,2025-10-17,18,4,0,2.1644717908644115,1,7.71,24,30.7125,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.1242667637407962,0,US,GROCERIES,POS,0,0,0,0
T0007167,C00325,2025-10-20 05:12:57.227951,5.16,USD,D0059,0,2025-10-20,5,0,0,1.8180767775454283,1,5.16,24,30.7125,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.0646636287947826,0,DE,GROCERIES,ONLINE,0,0,0,0
T0013306,C00325,2025-10-27 08:31:09.227951,10.38,USD,D0394,0,2025-10-27,8,0,0,2.431857428698185,1,10.38,24,30.7125,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.0334587747196495,0,GB,UTILITY_BILL,MOBILE,0,0,0,0
T0012190,C00325,2025-10-28 00:49:46.227951,7.71,USD,D0386,0,2025-10-28,0,1,0,2.1644717908644115,1,7.71,24,30.7125,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.1048544383847009,0,GB,OTHER,POS,0,0,0,0
T0012105,C00325,2025-11-01 23:08:23.227951,7.73,USD,D0303,0,2025-11-01,23,5,1,2.166765369851511,1,7.73,24,30.7125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.0379955408554404,0,MX,UTILITY_BILL,POS,0,0,0,0
T0014493,C00325,2025-11-03 03:51:51.227951,16.02,USD,D0209,0,2025-11-03,3,0,0,2.834389123145228,2,55.790000000000006,24,30.7125,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.0496220354247091,0,MX,TRAVEL,POS,0,0,0,0
T0009841,C00325,2025-11-03 08:49:23.227951,39.77,USD,D0026,0,2025-11-03,8,0,0,3.707946516831162,2,55.790000000000006,24,30.7125,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.0777233755475886,0,US,ONLINE_SUBSCRIPTION,POS,0,0,0,0
T0010211,C00325,2025-11-14 01:21:19.227951,42.4,USD,D0041,0,2025-11-14,1,4,0,3.770459441106359,1,42.4,24,30.7125,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.0282663758828197,0,DE,CRYPTO_EXCHANGE,MOBILE,0,0,0,0
T0002971,C00325,2025-11-15 21:01:16.227951,12.17,USD,D0181,0,2025-11-15,21,5,1,2.5779415157551897,1,12.17,24,30.7125,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,-0.0968526679012749,0,US,ELECTRONICS,POS,0,0,0,0
T0005826,C00325,2025-11-20 03:09:59.227951,15.73,USD,D0078,0,2025-11-20,3,3,0,2.8172035149987327,1,15.73,24,30.7125,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.0969933054992213,0,OTHER,RESTAURANT,MOBILE,0,0,0,0
T0004549,C00325,2025-11-22 03:58:37.227951,25.85,USD,D0287,0,2025-11-22,3,5,1,3.2902658209548736,1,25.85,24,30.7125,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.0867453246783602,0,US,ELECTRONICS,ONLINE,0,0,0,0
T0014428,C00325,2025-11-26 19:53:53.227951,5.26,USD,D0386,0,2025-11-26,19,2,0,1.8341801851120072,1,5.26,24,30.7125,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.0779360669706933,0,DE,ELECTRONICS,POS,0,0,0,0
T0007080,C00325,2025-11-27 18:14:11.227951,35.1,USD,D0220,0,2025-11-27,18,3,0,3.586292865338835,1,35.1,24,30.7125,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.0417484275622894,0,DE,CLOTHING,MOBILE,0,0,0,0
T0003394,C00325,2025-12-04 13:46:10.227951,104.14,USD,D0163,0,2025-12-04,13,3,0,4.655292795391302,2,134.87,24,30.7125,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.0855416840604724,0,OTHER,GROCERIES,POS,0,0,0,0
T0005583,C00325,2025-12-04 20:01:25.227951,30.73,USD,D0091,0,2025-12-04,20,3,0,3.4572626055951043,2,134.87,24,30.7125,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.0101540790411163,0,CN,ELECTRONICS,MOBILE,0,0,0,0
T0008404,C00326,2025-09-08 10:40:25.227951,78.18,USD,D0273,0,2025-09-08,10,0,0,4.371723741677985,1,78.18,29,37.540689655172415,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.0282359518700489,0,GB,TRAVEL,MOBILE,0,0,0,0
T0012537,C00326,2025-09-10 05:47:40.227951,67.33,USD,D0392,0,2025-09-10,5,2,0,4.224348908792687,2,85.13,29,37.540689655172415,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,-0.0510430227556852,0,US,CLOTHING,MOBILE,0,0,0,0
T0002295,C00326,2025-09-10 12:31:46.227951,17.8,USD,D0278,0,2025-09-10,12,2,0,2.933856869835904,2,85.13,29,37.540689655172415,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.1064435591581853,0,MX,OTHER,POS,0,0,0,0
T0005628,C00326,2025-09-11 00:01:10.227951,55.73,USD,D0351,0,2025-09-11,0,3,0,4.038303171338476,1,55.73,29,37.540689655172415,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,-0.0839902940057699,0,US,GAMBLING,ONLINE,0,0,0,0
T0000108,C00326,2025-09-18 19:18:34.227951,81.76,USD,D0302,0,2025-09-18,19,3,0,4.415944852877343,1,81.76,29,37.540689655172415,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.0510201104313228,0,CN,ELECTRONICS,POS,0,0,0,0
T0014721,C00326,2025-09-19 13:03:13.227951,71.97,USD,D0235,0,2025-09-19,13,4,0,4.290048397777529,1,71.97,29,37.540689655172415,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.0976072455908039,0,US,UTILITY_BILL,OTHER,0,0,0,0
T0000621,C00326,2025-09-20 15:46:16.227951,33.88,USD,D0076,0,2025-09-20,15,5,1,3.551913599040779,1,33.88,29,37.540689655172415,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.1105139193348101,0,US,RESTAURANT,ONLINE,0,0,0,0
T0012167,C00326,2025-09-26 06:02:19.227951,24.42,USD,D0038,0,2025-09-26,6,4,0,3.2355362657613083,1,24.42,29,37.540689655172415,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.1296034597544794,0,US,GROCERIES,ONLINE,0,0,0,0
T0013483,C00326,2025-09-28 20:32:16.227951,11.36,USD,D0224,0,2025-09-28,20,6,1,2.514465452029545,1,11.36,29,37.540689655172415,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.1048117971886072,0,US,CLOTHING,OTHER,0,0,0,0
T0007675,C00326,2025-09-29 22:13:52.227951,85.34,USD,D0132,0,2025-09-29,22,0,0,4.458292990127331,1,85.34,29,37.540689655172415,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.0449860835996169,0,GB,CLOTHING,POS,0,0,0,0
T0012308,C00326,2025-10-07 00:00:21.227951,42.1,USD,D0149,0,2025-10-07,0,1,0,3.763522997109702,1,42.1,29,37.540689655172415,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.0592720725271923,0,DE,CLOTHING,ONLINE,0,0,0,0
T0010781,C00326,2025-10-12 17:43:37.227951,41.61,USD,D0367,0,2025-10-12,17,6,1,3.752088967511821,1,41.61,29,37.540689655172415,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,-0.0883990049077469,0,US,TRAVEL,POS,0,0,0,0
T0000187,C00326,2025-10-13 06:46:09.227951,35.01,USD,D0340,0,2025-10-13,6,0,0,3.583796677660784,1,35.01,29,37.540689655172415,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.1173860400795356,0,US,RESTAURANT,ONLINE,0,0,0,0
T0014408,C00326,2025-10-14 16:02:57.227951,31.99,USD,D0280,0,2025-10-14,16,1,0,3.49620448524049,1,31.99,29,37.540689655172415,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.1288841683666393,0,OTHER,RESTAURANT,ONLINE,0,0,0,0
T0003016,C00326,2025-10-18 10:19:48.227951,44.97,USD,D0280,0,2025-10-18,10,5,1,3.8279890098181366,1,44.97,29,37.540689655172415,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.0960394981397867,0,US,ELECTRONICS,ONLINE,0,0,0,0
T0013488,C00326,2025-10-19 16:43:13.227951,69.7,USD,D0249,0,2025-10-19,16,6,1,4.258445572902527,1,69.7,29,37.540689655172415,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,-0.0786847740946804,0,US,TRAVEL,POS,0,0,0,0
T0011785,C00326,2025-10-20 02:31:02.227951,18.19,USD,D0024,0,2025-10-20,2,0,0,2.9543893100196086,1,18.19,29,37.540689655172415,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.113586789242895,0,GB,OTHER,POS,0,0,0,0
T0011133,C00326,2025-10-25 08:08:58.227951,4.45,USD,D0151,0,2025-10-25,8,5,1,1.6956156086751528,1,4.45,29,37.540689655172415,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,-0.0856505020868005,0,US,GAMBLING,POS,0,0,0,0
T0006142,C00326,2025-10-27 00:42:29.227951,89.03,USD,D0212,0,2025-10-27,0,0,0,4.500142948120385,1,89.03,29,37.540689655172415,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.0775290935011152,0,IN,OTHER,ONLINE,0,0,0,0
T0003826,C00326,2025-11-06 04:16:54.227951,8.74,USD,D0285,0,2025-11-06,4,3,0,2.276241117654444,1,8.74,29,37.540689655172415,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.0636467278325439,0,CN,ELECTRONICS,ONLINE,0,0,0,0
T0005493,C00326,2025-11-10 09:02:25.227951,2.66,USD,D0010,0,2025-11-10,9,0,0,1.297463147413275,1,2.66,29,37.540689655172415,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.0885961768476998,0,US,UTILITY_BILL,POS,0,0,0,0
T0010173,C00326,2025-11-13 02:25:17.227951,13.53,USD,D0339,0,2025-11-13,2,3,0,2.676215477582192,1,13.53,29,37.540689655172415,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.0791972471557001,0,CN,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0007623,C00326,2025-11-15 03:36:43.227951,22.06,USD,D0168,0,2025-11-15,3,5,1,3.138099514840913,1,22.06,29,37.540689655172415,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.1168797470186139,0,US,CLOTHING,OTHER,0,0,0,0
T0007481,C00326,2025-11-17 02:22:57.227951,51.23,USD,D0250,0,2025-11-17,2,0,0,3.955657042448207,1,51.23,29,37.540689655172415,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.1343126954748904,0,US,OTHER,ONLINE,0,0,0,0
T0011744,C00326,2025-11-27 00:44:47.227951,27.95,USD,D0208,0,2025-11-27,0,3,0,3.3655702040190043,2,30.3,29,37.540689655172415,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11299007306202,0,DE,OTHER,OTHER,0,0,0,0
T0004040,C00326,2025-11-27 02:18:22.227951,2.35,USD,D0192,0,2025-11-27,2,3,0,1.208960345836975,2,30.3,29,37.540689655172415,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.0675889296757204,0,IN,GROCERIES,POS,0,0,0,0
T0006066,C00326,2025-11-28 23:58:02.227951,15.83,USD,D0096,0,2025-11-28,23,4,0,2.8231630082027146,1,15.83,29,37.540689655172415,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.0837395030266047,0,CN,GROCERIES,POS,0,0,0,0
T0003652,C00326,2025-12-04 03:10:46.227951,36.04,USD,D0268,0,2025-12-04,3,3,0,3.6119984097779785,2,39.51,29,37.540689655172415,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.1252514674219207,0,US,GROCERIES,POS,0,0,0,0
T0013740,C00326,2025-12-04 11:10:04.227951,3.47,USD,D0137,0,2025-12-04,11,3,0,1.4973884086254776,2,39.51,29,37.540689655172415,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.0653479240664484,0,DE,ELECTRONICS,POS,0,0,0,0
T0013531,C00327,2025-09-06 07:50:29.227951,141.99,USD,D0135,0,2025-09-06,7,5,1,4.962774697744756,2,152.70000000000002,30,40.20433333333334,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0050114051501496,0,MX,CLOTHING,ONLINE,0,0,0,0
T0008212,C00327,2025-09-06 11:19:57.227951,10.71,USD,D0204,0,2025-09-06,11,5,1,2.460443177609626,2,152.70000000000002,30,40.20433333333334,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.0322645964695045,0,IN,CLOTHING,ONLINE,0,0,0,0
T0014157,C00327,2025-09-07 19:36:21.227951,8.49,USD,D0273,0,2025-09-07,19,6,1,2.2502386126218363,1,8.49,30,40.20433333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.0804356936391478,0,MX,OTHER,POS,0,0,0,0
T0000833,C00327,2025-09-15 10:23:36.227951,21.36,USD,D0033,0,2025-09-15,10,0,0,3.1072736482868986,1,21.36,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.1184526970139261,0,US,GROCERIES,ONLINE,0,0,0,0
T0006813,C00327,2025-09-27 11:18:47.227951,11.71,USD,D0168,0,2025-09-27,11,5,1,2.542389085201363,1,11.71,30,40.20433333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.0409550953816086,0,CN,RESTAURANT,MOBILE,0,0,0,0
T0006183,C00327,2025-09-28 12:41:03.227951,10.05,USD,D0115,0,2025-09-28,12,6,1,2.402430427963762,1,10.05,30,40.20433333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.1008127200773807,0,OTHER,UTILITY_BILL,POS,0,0,0,0
T0004339,C00327,2025-10-06 14:28:05.227951,46.42,USD,D0258,0,2025-10-06,14,0,0,3.85904408063726,1,46.42,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,-0.1156891589053405,0,US,GROCERIES,OTHER,0,0,0,0
T0000416,C00327,2025-10-08 13:52:05.227951,7.43,USD,D0360,0,2025-10-08,13,2,0,2.131796772013764,2,8.65,30,40.20433333333334,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,-0.1103897888800069,0,US,CLOTHING,POS,0,0,0,0
T0007964,C00327,2025-10-08 14:14:40.227951,1.22,USD,D0156,0,2025-10-08,14,2,0,0.7975071958841881,2,8.65,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.0960228150112971,0,US,GROCERIES,POS,0,0,0,0
T0002911,C00327,2025-10-15 01:15:16.227951,23.07,USD,D0137,0,2025-10-15,1,2,0,3.1809662517949806,2,80.55,30,40.20433333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.0561160624682919,0,IN,UTILITY_BILL,POS,0,0,0,0
T0010261,C00327,2025-10-15 15:37:36.227951,57.48,USD,D0277,0,2025-10-15,15,2,0,4.068684815441523,2,80.55,30,40.20433333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.05452633785687,0,IN,UTILITY_BILL,POS,0,0,0,0
T0013332,C00327,2025-10-16 05:34:25.227951,45.83,USD,D0250,0,2025-10-16,5,3,0,3.8465240231954505,2,64.35,30,40.20433333333334,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,-0.0773413056441692,0,US,CRYPTO_EXCHANGE,ONLINE,0,0,0,0
T0014816,C00327,2025-10-16 09:46:39.227951,18.52,USD,D0080,0,2025-10-16,9,3,0,2.9714395809849465,2,64.35,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.0936185204252421,0,US,UTILITY_BILL,ONLINE,0,0,0,0
T0000706,C00327,2025-10-18 10:43:08.227951,32.83,USD,D0340,0,2025-10-18,10,5,1,3.521347982792617,1,32.83,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.0978713696622369,0,US,UTILITY_BILL,POS,0,0,0,0
T0013328,C00327,2025-10-19 18:18:05.227951,71.78,USD,D0102,0,2025-10-19,18,6,1,4.287441192184014,1,71.78,30,40.20433333333334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.0443329070416065,0,OTHER,ELECTRONICS,MOBILE,0,0,0,0
T0009082,C00327,2025-10-30 09:07:51.227951,13.9,USD,D0236,0,2025-10-30,9,3,0,2.7013612129514133,1,13.9,30,40.20433333333334,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,-0.120905925825815,0,US,CLOTHING,ONLINE,0,0,0,0
T0005797,C00327,2025-10-31 04:16:02.227951,20.13,USD,D0343,0,2025-10-31,4,4,0,3.050693831627965,2,100.82,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.1453802870729424,0,US,OTHER,POS,0,0,0,0
T0013751,C00327,2025-10-31 11:55:39.227951,80.69,USD,D0337,0,2025-10-31,11,4,0,4.4029315953537775,2,100.82,30,40.20433333333334,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.0319215775097992,0,GB,ELECTRONICS,ONLINE,0,0,0,0
T0014274,C00327,2025-11-01 06:29:16.227951,14.86,USD,D0237,0,2025-11-01,6,5,1,2.7638002162067017,1,14.86,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.1183866190986467,0,US,RESTAURANT,OTHER,0,0,0,0
T0006051,C00327,2025-11-06 01:34:55.227951,67.9,USD,D0247,0,2025-11-06,1,3,0,4.232656178019613,1,67.9,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,-0.105739708940353,0,US,RESTAURANT,POS,0,0,0,0
T0009693,C00327,2025-11-13 02:13:45.227951,18.38,USD,D0101,0,2025-11-13,2,3,0,2.96424160646262,1,18.38,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.1308568315463947,0,US,RESTAURANT,OTHER,0,0,0,0
T0000996,C00327,2025-11-14 17:21:16.227951,25.18,USD,D0094,0,2025-11-14,17,4,0,3.264995760481754,1,25.18,30,40.20433333333334,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,-0.0868382800656106,0,US,CRYPTO_EXCHANGE,ONLINE,0,0,0,0
T0014775,C00327,2025-11-19 05:47:29.227951,55.57,USD,D0342,0,2025-11-19,5,2,0,4.035478809355064,1,55.57,30,40.20433333333334,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.0414876259174172,0,DE,GROCERIES,MOBILE,0,0,0,0
T0003421,C00327,2025-11-22 20:09:03.227951,15.61,USD,D0291,0,2025-11-22,20,5,1,2.810004923625204,1,15.61,30,40.20433333333334,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.0616902829280187,0,MX,GROCERIES,OTHER,0,0,0,0
T0008989,C00327,2025-11-25 18:57:46.227951,35.26,USD,D0070,0,2025-11-25,18,1,0,3.590715205326705,1,35.26,30,40.20433333333334,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,-0.1102575534594617,0,US,CLOTHING,POS,0,0,0,0
T0007490,C00327,2025-11-27 02:15:30.227951,40.25,USD,D0033,0,2025-11-27,2,3,0,3.71965111278069,2,100.9,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,-0.0872630789248087,0,US,TRAVEL,ONLINE,0,0,0,0
T0013987,C00327,2025-11-27 17:25:01.227951,60.65,USD,D0321,0,2025-11-27,17,3,0,4.121473229610353,2,100.9,30,40.20433333333334,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.0800314708419293,0,US,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0005337,C00327,2025-11-29 09:24:29.227951,33.75,USD,D0069,0,2025-11-29,9,5,1,3.548179572010801,1,33.75,30,40.20433333333334,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.0786893061833152,0,IN,GROCERIES,POS,0,0,0,0
T0001675,C00327,2025-12-02 01:31:19.227951,118.67,USD,D0094,0,2025-12-02,1,1,0,4.784737954585425,1,118.67,30,40.20433333333334,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.0256410353572106,0,GB,CLOTHING,OTHER,0,0,0,0
T0003451,C00327,2025-12-04 23:08:20.227951,96.44,USD,D0351,0,2025-12-04,23,3,0,4.579236803961587,1,96.44,30,40.20433333333334,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.044176800167592,0,DE,CLOTHING,ONLINE,0,0,0,0
T0011496,C00328,2025-09-06 05:10:52.227951,56.29,USD,D0377,0,2025-09-06,5,5,1,4.048126088420487,2,70.33,31,34.336451612903225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.1229676746061558,0,OTHER,OTHER,ONLINE,0,0,0,0
T0014949,C00328,2025-09-06 15:14:11.227951,14.04,USD,D0059,0,2025-09-06,15,5,1,2.7107133185216936,2,70.33,31,34.336451612903225,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,-0.1015518448983539,0,US,RESTAURANT,POS,0,0,0,0
T0007543,C00328,2025-09-09 00:40:25.227951,8.64,USD,D0345,0,2025-09-09,0,1,0,2.265921108622454,2,22.9,31,34.336451612903225,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,-0.0733400833277539,0,US,GROCERIES,MOBILE,0,0,0,0
T0008422,C00328,2025-09-09 10:36:50.227951,14.26,USD,D0042,0,2025-09-09,10,1,0,2.725235025856311,2,22.9,31,34.336451612903225,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.1493017754510878,0,US,OTHER,ONLINE,0,0,0,0
T0004257,C00328,2025-09-11 03:34:25.227951,36.0,USD,D0202,0,2025-09-11,3,3,0,3.610917912644224,3,108.85,31,34.336451612903225,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,-0.0711816693642669,0,US,CLOTHING,ONLINE,0,0,0,0
T0013584,C00328,2025-09-11 09:45:59.227951,51.06,USD,D0378,0,2025-09-11,9,3,0,3.9523968995664194,3,108.85,31,34.336451612903225,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.0562503675268583,0,CN,RESTAURANT,POS,0,0,0,0
T0001045,C00328,2025-09-11 15:40:59.227951,21.79,USD,D0350,0,2025-09-11,15,3,0,3.126321843257593,3,108.85,31,34.336451612903225,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0891737445846595,0,GB,OTHER,OTHER,0,0,0,0
T0012132,C00328,2025-09-13 00:00:36.227951,93.69,USD,D0273,0,2025-09-13,0,5,1,4.550608397995409,1,93.69,31,34.336451612903225,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.0734149843525348,0,CN,OTHER,POS,0,0,0,0
T0011439,C00328,2025-09-16 10:04:20.227951,18.68,USD,D0224,0,2025-09-16,10,1,0,2.9796028916241077,1,18.68,31,34.336451612903225,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.0828558278958807,0,GB,TRAVEL,POS,0,0,0,0
T0005508,C00328,2025-09-23 06:23:16.227951,105.97,USD,D0140,0,2025-09-23,6,1,0,4.672548421318039,1,105.97,31,34.336451612903225,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.0636723310714558,0,DE,RESTAURANT,POS,0,0,0,0
T0007713,C00328,2025-09-24 10:29:02.227951,85.19,USD,D0031,0,2025-09-24,10,2,0,4.456554161659308,1,85.19,31,34.336451612903225,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.109349302019662,0,US,GROCERIES,ONLINE,0,0,0,0
T0003500,C00328,2025-09-27 09:34:17.227951,11.13,USD,D0203,0,2025-09-27,9,5,1,2.495681722955959,1,11.13,31,34.336451612903225,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.1225874045647562,0,OTHER,GROCERIES,POS,0,0,0,0
T0006553,C00328,2025-09-30 18:25:00.227951,7.32,USD,D0334,0,2025-09-30,18,1,0,2.1186622548331173,1,7.32,31,34.336451612903225,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.1081504603688303,0,US,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0005166,C00328,2025-10-04 15:28:18.227951,41.45,USD,D0274,0,2025-10-04,15,5,1,3.748326912757357,2,78.72,31,34.336451612903225,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.0429066634965552,0,GB,UTILITY_BILL,ONLINE,0,0,0,0
