transaction_id,customer_id,timestamp,amount,currency,device_id,is_fraud,tx_date,tx_hour,tx_dayofweek,tx_is_weekend,amount_log,cust_day_txn_count,cust_day_total_amount,cust_total_txn_count,cust_avg_amount,country__CN,country__DE,country__GB,country__IN,country__MX,country__US,merchant_category__CLOTHING,merchant_category__CRYPTO_EXCHANGE,merchant_category__ELECTRONICS,merchant_category__GAMBLING,merchant_category__GROCERIES,merchant_category__ONLINE_SUBSCRIPTION,merchant_category__RESTAURANT,merchant_category__TRAVEL,merchant_category__UTILITY_BILL,channel__MOBILE,channel__ONLINE,channel__POS,model_anomaly_score,model_anomaly_flag
T0002591,C00202,2025-09-06 14:59:03.227951,130.17,USD,D0002,0,2025-09-06,14,5,1,4.876494191827054,3,261.31,28,32.121785714285714,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.011239466241030671,1
T0006762,C00202,2025-09-06 20:16:44.227951,73.87,USD,D0014,0,2025-09-06,20,5,1,4.315753276242594,3,261.31,28,32.121785714285714,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.022296048837458615,0
T0010438,C00202,2025-09-07 07:00:37.227951,2.3,USD,D0369,0,2025-09-07,7,6,1,1.1939224684724346,1,2.3,28,32.121785714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.07890662590239639,0
T0009333,C00202,2025-09-09 05:00:53.227951,9.68,USD,D0145,0,2025-09-09,5,1,0,2.3683728335320486,1,9.68,28,32.121785714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.07128846933596378,0
T0000749,C00202,2025-09-14 00:23:07.227951,7.05,USD,D0205,0,2025-09-14,0,6,1,2.0856720914304723,1,7.05,28,32.121785714285714,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.05335048784370827,0
T0007218,C00202,2025-09-21 04:17:47.227951,21.1,USD,D0157,0,2025-09-21,4,6,1,3.095577608523707,1,21.1,28,32.121785714285714,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.1055039573036125,0
T0005428,C00202,2025-09-25 22:37:38.227951,27.5,USD,D0057,0,2025-09-25,22,3,0,3.349904087274605,1,27.5,28,32.121785714285714,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.10458352583674518,0
T0014319,C00202,2025-09-27 05:21:34.227951,5.41,USD,D0220,0,2025-09-27,5,5,1,1.8578592709325787,1,5.41,28,32.121785714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.14564229800938644,0
T0006009,C00202,2025-10-08 11:59:10.227951,3.12,USD,D0322,0,2025-10-08,11,2,0,1.415853163361435,1,3.12,28,32.121785714285714,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.08288446206412448,0
T0000414,C00202,2025-10-11 07:49:55.227951,41.97,USD,D0270,0,2025-10-11,7,5,1,3.7605021977869035,1,41.97,28,32.121785714285714,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.09688328254641543,0
T0012808,C00202,2025-10-14 09:30:17.227951,11.72,USD,D0155,0,2025-10-14,9,1,0,2.543175557911976,1,11.72,28,32.121785714285714,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,-0.13557265194322743,0
T0005564,C00202,2025-10-16 03:15:56.227951,49.78,USD,D0131,0,2025-10-16,3,3,0,3.9275025762765323,1,49.78,28,32.121785714285714,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,-0.11613506155204628,0
T0000327,C00202,2025-10-17 19:19:52.227951,33.38,USD,D0321,0,2025-10-17,19,4,0,3.5374749999547035,1,33.38,28,32.121785714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.08591406960142517,0
T0000183,C00202,2025-10-24 20:58:10.227951,13.35,USD,D0340,0,2025-10-24,20,4,0,2.66374994220563,1,13.35,28,32.121785714285714,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,-0.12736350319158857,0
T0011900,C00202,2025-10-26 11:54:07.227951,17.05,USD,D0264,0,2025-10-26,11,6,1,2.89314568477889,1,17.05,28,32.121785714285714,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,-0.10742226306622488,0
T0013164,C00202,2025-10-27 04:42:17.227951,44.7,USD,D0031,0,2025-10-27,4,0,0,3.822098297900159,1,44.7,28,32.121785714285714,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.10699664153134092,0
T0006657,C00202,2025-10-31 10:30:50.227951,39.4,USD,D0263,0,2025-10-31,10,4,0,3.6988297849671046,1,39.4,28,32.121785714285714,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.13525563423225995,0
T0006114,C00202,2025-11-04 23:45:25.227951,8.0,USD,D0103,0,2025-11-04,23,1,0,2.1972245773362196,1,8.0,28,32.121785714285714,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.08396439055540833,0
T0006956,C00202,2025-11-05 11:39:43.227951,26.82,USD,D0112,0,2025-11-05,11,2,0,3.325755186495297,1,26.82,28,32.121785714285714,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.06392841724726644,0
T0004562,C00202,2025-11-09 00:28:36.227951,18.47,USD,D0310,0,2025-11-09,0,6,1,2.968874819384108,1,18.47,28,32.121785714285714,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.05891228471080223,0
T0008226,C00202,2025-11-11 23:08:14.227951,4.19,USD,D0312,0,2025-11-11,23,1,0,1.6467336971777973,1,4.19,28,32.121785714285714,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.11200032118383452,0
T0010988,C00202,2025-11-13 21:00:39.227951,35.47,USD,D0008,0,2025-11-13,21,3,0,3.596490004820589,1,35.47,28,32.121785714285714,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.10182592247686817,0
T0003932,C00202,2025-11-15 05:00:44.227951,23.4,USD,D0205,0,2025-11-15,5,5,1,3.1945831322991562,1,23.4,28,32.121785714285714,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.0738022432254028,0
T0005933,C00202,2025-11-20 17:59:21.227951,48.78,USD,D0128,0,2025-11-20,17,3,0,3.907613296939446,1,48.78,28,32.121785714285714,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.07696837927298544,0
T0001431,C00202,2025-11-24 14:42:56.227951,67.68,USD,D0138,0,2025-11-24,14,0,0,4.229458036029275,1,67.68,28,32.121785714285714,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,-0.08523285503054107,0
T0011501,C00202,2025-11-27 17:37:52.227951,15.62,USD,D0147,0,2025-11-27,17,3,0,2.810606789427302,1,15.62,28,32.121785714285714,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.08682029528093949,0
T0008944,C00202,2025-12-05 00:06:06.227951,62.16,USD,D0063,0,2025-12-05,0,4,0,4.145671189387441,1,62.16,28,32.121785714285714,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.02706301277883494,0
T0007695,C00203,2025-09-06 17:34:54.227951,75.99,USD,D0380,0,2025-09-06,17,5,1,4.343675543289958,1,75.99,31,38.51,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,-0.10525444848068904,0
T0011476,C00203,2025-09-08 13:16:38.227951,53.48,USD,D0114,0,2025-09-08,13,0,0,3.997833661841257,1,53.48,31,38.51,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.10457793919953079,0
T0013033,C00203,2025-09-09 00:40:01.227951,216.4,USD,D0149,0,2025-09-09,0,1,0,5.381738974687109,1,216.4,31,38.51,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.030480701251975106,0
T0009210,C00203,2025-09-11 14:47:29.227951,32.13,USD,D0015,0,2025-09-11,14,3,0,3.5004392163118045,1,32.13,31,38.51,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.13066310566202943,0
T0004898,C00203,2025-09-12 01:28:43.227951,30.94,USD,D0242,0,2025-09-12,1,4,0,3.4638591427868666,1,30.94,31,38.51,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.09906784719900574,0
T0001400,C00203,2025-09-13 17:42:11.227951,38.52,USD,D0153,0,2025-09-13,17,5,1,3.6768068728796672,2,42.580000000000005,31,38.51,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,-0.049764226666072,0
T0012944,C00203,2025-09-13 17:50:46.227951,4.06,USD,D0353,0,2025-09-13,17,5,1,1.6213664832993742,2,42.580000000000005,31,38.51,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,-0.07489453366841364,0
T0004130,C00203,2025-09-14 00:19:00.227951,1.74,USD,D0362,0,2025-09-14,0,6,1,1.007957920399979,2,7.49,31,38.51,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.055885060108277484,0
T0010238,C00203,2025-09-14 06:01:52.227951,5.75,USD,D0159,0,2025-09-14,6,6,1,1.9095425048844386,2,7.49,31,38.51,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.03576140892280799,0
T0011201,C00203,2025-09-28 21:12:00.227951,18.45,USD,D0117,0,2025-09-28,21,6,1,2.9678470700644555,1,18.45,31,38.51,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.05772464627201929,0
T0005780,C00203,2025-10-01 18:08:02.227951,36.79,USD,D0392,0,2025-10-01,18,2,0,3.6320445173613978,1,36.79,31,38.51,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.07517141346496359,0
T0011682,C00203,2025-10-04 14:17:24.227951,12.28,USD,D0340,0,2025-10-04,14,5,1,2.5862591440482876,1,12.28,31,38.51,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,-0.08994654966465682,0
T0003202,C00203,2025-10-05 09:15:19.227951,3.53,USD,D0005,0,2025-10-05,9,6,1,1.5107219394949425,1,3.53,31,38.51,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.04869609068921532,0
T0006802,C00203,2025-10-10 23:00:49.227951,82.65,USD,D0329,0,2025-10-10,23,4,0,4.426641427432833,1,82.65,31,38.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.0841601112022708,0
T0011251,C00203,2025-10-14 17:16:57.227951,20.01,USD,D0287,0,2025-10-14,17,1,0,3.044998514856909,1,20.01,31,38.51,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,-0.12051339087707613,0
T0010891,C00203,2025-10-17 03:17:56.227951,73.47,USD,D0383,0,2025-10-17,3,4,0,4.310396359722554,1,73.47,31,38.51,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,-0.06778169420326274,0
T0005156,C00203,2025-10-18 19:50:56.227951,4.61,USD,D0080,0,2025-10-18,19,5,1,1.724550719534605,1,4.61,31,38.51,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.042140863974415466,0
T0007502,C00203,2025-10-20 02:09:04.227951,37.63,USD,D0016,0,2025-10-20,2,0,0,3.65402917667819,1,37.63,31,38.51,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.14248056825699362,0
T0003331,C00203,2025-10-26 01:39:30.227951,6.3,USD,D0270,0,2025-10-26,1,6,1,1.9878743481543455,1,6.3,31,38.51,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.04357148555788842,0
T0006189,C00203,2025-10-27 20:08:08.227951,29.87,USD,D0290,0,2025-10-27,20,0,0,3.429784838514068,1,29.87,31,38.51,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,-0.08797793611249466,0
T0002407,C00203,2025-10-30 02:48:12.227951,76.95,USD,D0042,0,2025-10-30,2,3,0,4.356067595503785,1,76.95,31,38.51,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.08588862835495559,0
T0000626,C00203,2025-11-02 14:46:13.227951,4.17,USD,D0074,0,2025-11-02,14,6,1,1.6428726885203377,1,4.17,31,38.51,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,-0.07154396610833436,0
T0009002,C00203,2025-11-10 11:56:45.227951,46.58,USD,D0251,0,2025-11-10,11,0,0,3.8624125048748117,1,46.58,31,38.51,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.10559942614862772,0
T0008232,C00203,2025-11-14 23:00:14.227951,21.95,USD,D0300,0,2025-11-14,23,4,0,3.133317936506554,1,21.95,31,38.51,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.11916866436208534,0
T0011671,C00203,2025-11-17 07:27:38.227951,27.29,USD,D0198,0,2025-11-17,7,0,0,3.342508385313476,1,27.29,31,38.51,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.0776524502356783,0
T0001335,C00203,2025-11-20 17:06:27.227951,20.2,USD,D0152,0,2025-11-20,17,3,0,3.054001181677967,1,20.2,31,38.51,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,-0.11651792565717739,0
T0004978,C00203,2025-11-23 15:11:58.227951,40.74,USD,D0282,0,2025-11-23,15,6,1,3.7314599016490546,1,40.74,31,38.51,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.09996188304228609,0
T0014223,C00203,2025-11-24 22:25:22.227951,71.98,USD,D0278,0,2025-11-24,22,0,0,4.290185431008302,1,71.98,31,38.51,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.06664469066236411,0
T0008803,C00203,2025-11-29 05:00:20.227951,55.02,USD,D0257,0,2025-11-29,5,5,1,4.0257087698319625,1,55.02,31,38.51,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,-0.07013365722755721,0
T0009701,C00203,2025-12-02 07:16:12.227951,27.24,USD,D0174,0,2025-12-02,7,1,0,3.3407394126250414,2,44.33,31,38.51,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.06186364591819066,0
T0001505,C00203,2025-12-02 23:04:13.227951,17.09,USD,D0144,0,2025-12-02,23,1,0,2.895359299407204,2,44.33,31,38.51,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.0860607818507036,0
T0004004,C00204,2025-09-09 17:25:48.227951,4.27,USD,D0332,0,2025-09-09,17,1,0,1.6620303625532709,1,4.27,37,39.09243243243243,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.05833167331239153,0
T0010885,C00204,2025-09-11 12:44:13.227951,2.78,USD,D0100,0,2025-09-11,12,3,0,1.3297240096314962,1,2.78,37,39.09243243243243,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.06487994113441192,0
T0010872,C00204,2025-09-20 14:52:50.227951,2.74,USD,D0108,0,2025-09-20,14,5,1,1.3190856114264407,1,2.74,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.09103219241664262,0
T0004719,C00204,2025-09-21 10:33:32.227951,23.38,USD,D0214,0,2025-09-21,10,6,1,3.1937631240531252,2,26.5,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.0905478200203319,0
T0013381,C00204,2025-09-21 21:31:32.227951,3.12,USD,D0025,0,2025-09-21,21,6,1,1.415853163361435,2,26.5,37,39.09243243243243,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.05333888407720844,0
T0003657,C00204,2025-09-26 23:46:36.227951,40.46,USD,D0334,0,2025-09-26,23,4,0,3.7247291070076334,1,40.46,37,39.09243243243243,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.06219635476246682,0
T0010884,C00204,2025-09-27 15:41:18.227951,59.32,USD,D0272,0,2025-09-27,15,5,1,4.099663723699701,1,59.32,37,39.09243243243243,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.0069835212592457285,0
T0010893,C00204,2025-09-28 10:30:22.227951,20.75,USD,D0175,0,2025-09-28,10,6,1,3.079613757534693,1,20.75,37,39.09243243243243,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.061743249224471275,0
T0010782,C00204,2025-09-30 12:09:17.227951,145.05,USD,D0338,0,2025-09-30,12,1,0,4.9839490288337505,1,145.05,37,39.09243243243243,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.006253686509320677,0
T0008427,C00204,2025-10-06 08:25:57.227951,5.7,USD,D0207,0,2025-10-06,8,0,0,1.9021075263969205,1,5.7,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.10783801367565654,0
T0009451,C00204,2025-10-09 08:28:59.227951,2.85,USD,D0016,0,2025-10-09,8,3,0,1.3480731482996928,1,2.85,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,-0.09240735380371318,0
T0007247,C00204,2025-10-11 14:37:03.227951,25.55,USD,D0023,0,2025-10-11,14,5,1,3.279029747687948,1,25.55,37,39.09243243243243,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,-0.10011751926575857,0
T0001310,C00204,2025-10-15 04:37:58.227951,6.46,USD,D0098,0,2025-10-15,4,2,0,2.0095554142156695,2,30.720000000000002,37,39.09243243243243,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.04359890317330167,0
T0005667,C00204,2025-10-15 16:51:54.227951,24.26,USD,D0193,0,2025-10-15,16,2,0,3.229222116922345,2,30.720000000000002,37,39.09243243243243,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.0740151509559907,0
T0008856,C00204,2025-10-18 10:38:33.227951,93.2,USD,D0391,0,2025-10-18,10,5,1,4.545420181582317,1,93.2,37,39.09243243243243,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.03525312300133476,0
T0012381,C00204,2025-10-19 14:03:33.227951,23.19,USD,D0368,0,2025-10-19,14,6,1,3.185939324621936,1,23.19,37,39.09243243243243,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.055400119908816714,0
T0010547,C00204,2025-10-23 19:15:41.227951,5.79,USD,D0001,0,2025-10-23,19,3,0,1.9154509415706047,1,5.79,37,39.09243243243243,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.09231274421087393,0
T0000069,C00204,2025-10-29 11:48:56.227951,38.0,USD,D0102,0,2025-10-29,11,2,0,3.6635616461296463,1,38.0,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,-0.07016729258512677,0
T0003339,C00204,2025-11-03 01:44:58.227951,40.23,USD,D0278,0,2025-11-03,1,0,0,3.7191661467188086,1,40.23,37,39.09243243243243,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.043715252987835795,0
T0009010,C00204,2025-11-04 01:21:10.227951,152.55,USD,D0274,0,2025-11-04,1,1,0,5.034026246886832,1,152.55,37,39.09243243243243,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.024839724018034026,0
T0003736,C00204,2025-11-07 15:47:00.227951,19.12,USD,D0196,0,2025-11-07,15,4,0,3.0017143452315387,1,19.12,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.11200431958869034,0
T0003887,C00204,2025-11-09 08:06:44.227951,65.46,USD,D0350,0,2025-11-09,8,6,1,4.196600262926448,1,65.46,37,39.09243243243243,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.03297583992806907,0
T0006555,C00204,2025-11-13 20:11:52.227951,7.72,USD,D0284,0,2025-11-13,20,3,0,2.1656192379208883,2,121.02,37,39.09243243243243,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.08411719077049973,0
T0013771,C00204,2025-11-13 21:44:57.227951,113.3,USD,D0377,0,2025-11-13,21,3,0,4.738826570800765,2,121.02,37,39.09243243243243,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,-0.04714689098871444,0
T0004150,C00204,2025-11-15 22:57:34.227951,102.44,USD,D0108,0,2025-11-15,22,5,1,4.638991734463602,1,102.44,37,39.09243243243243,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.039238333103006506,0
T0014446,C00204,2025-11-16 02:31:41.227951,24.73,USD,D0344,0,2025-11-16,2,6,1,3.2476576262936527,3,62.339999999999996,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.06327649499446786,0
T0003846,C00204,2025-11-16 12:16:12.227951,14.28,USD,D0260,0,2025-11-16,12,6,1,2.7265447837383743,3,62.339999999999996,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.09825680526295433,0
T0011269,C00204,2025-11-16 17:28:20.227951,23.33,USD,D0382,0,2025-11-16,17,6,1,3.1917101567954314,3,62.339999999999996,37,39.09243243243243,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.018935699830975983,0
T0013157,C00204,2025-11-18 08:12:07.227951,10.2,USD,D0306,0,2025-11-18,8,1,0,2.4159137783010487,2,42.36,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,-0.09619762148375743,0
T0001863,C00204,2025-11-18 13:18:43.227951,32.16,USD,D0034,0,2025-11-18,13,1,0,3.501344330267094,2,42.36,37,39.09243243243243,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.06526419522222965,0
T0010629,C00204,2025-11-19 06:43:29.227951,56.35,USD,D0001,0,2025-11-19,6,2,0,4.04917284357538,1,56.35,37,39.09243243243243,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.09110272217774507,0
T0001285,C00204,2025-11-22 00:56:08.227951,163.61,USD,D0243,0,2025-11-22,0,5,1,5.103579039738994,1,163.61,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.06145744025776423,0
T0008097,C00204,2025-11-24 00:15:35.227951,41.13,USD,D0075,0,2025-11-24,0,0,0,3.7407600759909254,2,64.43,37,39.09243243243243,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.059321669428720525,0
T0007124,C00204,2025-11-24 16:33:25.227951,23.3,USD,D0245,0,2025-11-24,16,0,0,3.190476350346503,2,64.43,37,39.09243243243243,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.06526349974355261,0
T0000579,C00204,2025-11-28 02:50:58.227951,10.33,USD,D0213,0,2025-11-28,2,4,0,2.427454075039915,1,10.33,37,39.09243243243243,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.09975565433729489,0
T0004469,C00204,2025-12-04 10:04:39.227951,14.6,USD,D0347,0,2025-12-04,10,3,0,2.747270914255491,2,19.31,37,39.09243243243243,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.10341182590065762,0
T0003389,C00204,2025-12-04 14:02:18.227951,4.71,USD,D0007,0,2025-12-04,14,3,0,1.742219023667919,2,19.31,37,39.09243243243243,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.10632942850091687,0
T0007263,C00205,2025-09-09 00:49:50.227951,7.38,USD,D0031,0,2025-09-09,0,1,0,2.1258479144939915,1,7.38,24,43.33875,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.10934846175569995,0
T0013770,C00205,2025-09-12 18:05:36.227951,13.46,USD,D0309,0,2025-09-12,18,4,0,2.671386216730619,1,13.46,24,43.33875,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.10201862997592615,0
T0012932,C00205,2025-09-14 00:24:04.227951,67.64,USD,D0207,0,2025-09-14,0,6,1,4.228875455179707,1,67.64,24,43.33875,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.06946677071039764,0
T0005708,C00205,2025-09-24 20:04:51.227951,45.37,USD,D0318,0,2025-09-24,20,2,0,3.8366526984033693,1,45.37,24,43.33875,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.062100503894394476,0
T0007694,C00205,2025-10-02 13:42:05.227951,14.89,USD,D0267,0,2025-10-02,13,3,0,2.7656899805486246,1,14.89,24,43.33875,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.09101835144576237,0
T0003635,C00205,2025-10-05 21:24:57.227951,7.0,USD,D0185,0,2025-10-05,21,6,1,2.0794415416798357,1,7.0,24,43.33875,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.08329314132593557,0
T0004226,C00205,2025-10-09 20:24:29.227951,36.27,USD,D0197,0,2025-10-09,20,3,0,3.618188713491167,1,36.27,24,43.33875,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.02867253487667154,0
T0007435,C00205,2025-10-14 16:44:31.227951,181.89,USD,D0027,0,2025-10-14,16,1,0,5.208884879216484,1,181.89,24,43.33875,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.021473799224183132,1
T0011389,C00205,2025-10-18 19:48:54.227951,14.29,USD,D0193,0,2025-10-18,19,5,1,2.727199019940971,1,14.29,24,43.33875,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.12880200110237777,0
T0003423,C00205,2025-10-21 12:11:13.227951,76.68,USD,D0174,0,2025-10-21,12,1,0,4.35259782398307,1,76.68,24,43.33875,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.12603930795016283,0
T0014983,C00205,2025-10-24 14:59:05.227951,14.64,USD,D0100,0,2025-10-24,14,4,0,2.7498317351171653,1,14.64,24,43.33875,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.06748975406224833,0
T0014676,C00205,2025-10-27 21:24:31.227951,41.16,USD,D0356,0,2025-10-27,21,0,0,3.741471904233107,1,41.16,24,43.33875,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.09426572908269831,0
T0009365,C00205,2025-11-02 10:05:16.227951,37.74,USD,D0333,0,2025-11-02,10,6,1,3.65687265797885,1,37.74,24,43.33875,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.08210855657978222,0
T0010359,C00205,2025-11-05 01:23:40.227951,24.94,USD,D0321,0,2025-11-05,1,2,0,3.255786178888298,1,24.94,24,43.33875,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,-0.05935349139620505,0
T0005915,C00205,2025-11-07 09:17:26.227951,25.17,USD,D0220,0,2025-11-07,9,4,0,3.2646137165420543,2,45.52,24,43.33875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.06351619867175223,0
T0012328,C00205,2025-11-07 13:48:22.227951,20.35,USD,D0013,0,2025-11-07,13,4,0,3.0610517396746335,2,45.52,24,43.33875,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.0816646488126423,0
T0007618,C00205,2025-11-14 04:13:03.227951,237.94,USD,D0080,0,2025-11-14,4,4,0,5.476212474389078,1,237.94,24,43.33875,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.036157569792884536,0
